0 60 -30 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3
166.4 -0.566551 -nan -1996.44 -nan -1420.95 -nan 0.0685443 -nan 0.0203112 -nan
166.45 -1.30125 -nan -1976.58 -nan -1415.81 -nan 0.0617968 -nan 0.0202595 -nan
166.5 -2.1218 -nan -1954.2 -nan -1405.24 -nan 0.0554972 -nan 0.0202085 -nan
166.55 -3.02321 -nan -1929.09 -nan -1390.15 -nan 0.0494121 -nan 0.0201584 -nan
166.6 -4.00379 -nan -1901 -nan -1371.16 -nan 0.0433487 -nan 0.020109 -nan
166.65 -5.06519 -nan -1869.64 -nan -1348.63 -nan 0.0371499 -nan 0.0200605 -nan
166.7 -6.21243 -nan -1834.69 -nan -1322.72 -nan 0.0306867 -nan 0.020013 -nan
166.75 -7.45387 -nan -1795.77 -nan -1293.39 -nan 0.0238483 -nan 0.0199665 -nan
166.8 -8.80125 -nan -1752.4 -nan -1260.44 -nan 0.0165319 -nan 0.0199211 -nan
166.85 -10.27 -nan -1704.06 -nan -1223.53 -nan 0.0086331 -nan 0.019877 -nan
166.9 -11.8799 -nan -1650.08 -nan -1182.18 -nan 3.71348e-05 -nan 0.0198342 -nan
166.95 -13.6552 -nan -1589.67 -nan -1135.78 -nan -0.00938943 -nan 0.0197929 -nan
167 -15.6264 -nan -1521.87 -nan -1083.58 -nan -0.0198059 -nan 0.0197533 -nan
167.05 -17.8303 -nan -1445.56 -nan -1024.68 -nan -0.031404 -nan 0.0197155 -nan
167.1 -20.3113 -nan -1359.41 -nan -958.085 -nan -0.0444118 -nan 0.0196798 -nan
167.15 -23.1208 -nan -1262 -nan -882.711 -nan -0.059093 -nan 0.0196464 -nan
167.2 -26.3153 -nan -1151.93 -nan -797.609 -nan -0.075734 -nan 0.0196156 -nan
167.25 -29.9493 -nan -1028.17 -nan -702.29 -nan -0.0946089 -nan 0.0195877 -nan
167.3 -34.061 -nan -890.735 -nan -597.351 -nan -0.115902 -nan 0.019563 -nan
167.35 -38.6467 -nan -741.739 -nan -485.398 -nan -0.139576 -nan 0.0195419 -nan
167.4 -43.623 -nan -586.725 -nan -371.975 -nan -0.16518 -nan 0.0195244 -nan
167.45 -48.7914 -nan -435.482 -nan -265.631 -nan -0.191679 -nan 0.0195106 -nan
167.5 -53.8352 -nan -300.778 -nan -175.888 -nan -0.217474 -nan 0.0195004 -nan
167.55 -58.3854 -nan -193.936 -nan -109.202 -nan -0.240753 -nan 0.0194931 -nan
167.6 -62.1426 -nan -119.416 -nan -65.8399 -nan -0.260062 -nan 0.019488 -nan
167.65 -64.9779 -nan -73.272 -nan -40.7039 -nan -0.274727 -nan 0.0194846 -nan
167.7 -66.9465 -nan -46.986 -nan -27.0647 -nan -0.28494 -nan 0.0194822 -nan
167.75 -68.2212 -nan -32.4502 -nan -19.6348 -nan -0.291523 -nan 0.0194803 -nan
167.8 -69.0042 -nan -24.218 -nan -15.3265 -nan -0.295521 -nan 0.0194788 -nan
167.85 -69.4684 -nan -19.2703 -nan -12.6112 -nan -0.297857 -nan 0.0194775 -nan
167.9 -69.7375 -nan -16.0767 -nan -10.7676 -nan -0.299191 -nan 0.0194763 -nan
167.95 -69.8906 -nan -13.875 -nan -9.44266 -nan -0.299939 -nan 0.0194752 -nan
168 -69.9754 -nan -12.2756 -nan -8.45095 -nan -0.300344 -nan 0.0194742 -nan
168.05 -70.0192 -nan -11.0688 -nan -7.68756 -nan -0.300545 -nan 0.0194731 -nan
168.1 -70.0375 -nan -10.1343 -nan -7.08878 -nan -0.300619 -nan 0.0194722 -nan
168.15 -70.0392 -nan -9.39821 -nan -6.61336 -nan -0.30061 -nan 0.0194712 -nan
168.2 -70.0295 -nan -8.81227 -nan -6.23312 -nan -0.300543 -nan 0.0194702 -nan
168.25 -70.0114 -nan -8.34301 -nan -5.92787 -nan -0.300434 -nan 0.0194693 -nan
168.3 -69.9868 -nan -7.96625 -nan -5.68267 -nan -0.300291 -nan 0.0194684 -nan
168.35 -69.9571 -nan -7.66392 -nan -5.48611 -nan -0.300123 -nan 0.0194674 -nan
168.4 -69.9229 -nan -7.42214 -nan -5.32934 -nan -0.299931 -nan 0.0194665 -nan
168.45 -69.885 -nan -7.23006 -nan -5.20539 -nan -0.299721 -nan 0.0194656 -nan
168.5 -69.8437 -nan -7.07909 -nan -5.10866 -nan -0.299493 -nan 0.0194647 -nan
168.55 -69.7994 -nan -6.96235 -nan -5.03469 -nan -0.29925 -nan 0.0194638 -nan
168.6 -69.7524 -nan -6.87427 -nan -4.97983 -nan -0.298992 -nan 0.0194629 -nan
168.65 -69.7028 -nan -6.81035 -nan -4.94112 -nan -0.298722 -nan 0.019462 -nan
168.7 -69.6508 -nan -6.76688 -nan -4.91615 -nan -0.298439 -nan 0.0194611 -nan
168.75 -69.5966 -nan -6.74087 -nan -4.90291 -nan -0.298145 -nan 0.0194602 -nan
168.8 -69.5402 -nan -6.72981 -nan -4.89977 -nan -0.297839 -nan 0.0194593 -nan
168.85 -69.4817 -nan -6.73168 -nan -4.90539 -nan -0.297522 -nan 0.0194584 -nan
168.9 -69.4212 -nan -6.74478 -nan -4.91865 -nan -0.297196 -nan 0.0194575 -nan
168.95 -69.3587 -nan -6.76774 -nan -4.93865 -nan -0.296858 -nan 0.0194566 -nan
169 -69.2943 -nan -6.7994 -nan -4.96462 -nan -0.296511 -nan 0.0194557 -nan
169.05 -69.228 -nan -6.83883 -nan -4.99594 -nan -0.296154 -nan 0.0194548 -nan
169.1 -69.1598 -nan -6.88525 -nan -5.03212 -nan -0.295788 -nan 0.0194539 -nan
169.15 -69.0897 -nan -6.93804 -nan -5.07273 -nan -0.295411 -nan 0.019453 -nan
169.2 -69.0177 -nan -6.99668 -nan -5.11744 -nan -0.295025 -nan 0.0194521 -nan
169.25 -68.9438 -nan -7.06077 -nan -5.16599 -nan -0.294629 -nan 0.0194512 -nan
169.3 -68.8681 -nan -7.12997 -nan -5.21815 -nan -0.294224 -nan 0.0194503 -nan
169.35 -68.7904 -nan -7.20403 -nan -5.27378 -nan -0.293808 -nan 0.0194494 -nan
169.4 -68.7109 -nan -7.28276 -nan -5.33275 -nan -0.293383 -nan 0.0194485 -nan
169.45 -68.6294 -nan -7.36601 -nan -5.39497 -nan -0.292948 -nan 0.0194476 -nan
169.5 -68.5459 -nan -7.45368 -nan -5.46039 -nan -0.292502 -nan 0.0194467 -nan
169.55 -68.4605 -nan -7.54573 -nan -5.52897 -nan -0.292047 -nan 0.0194458 -nan
169.6 -68.3731 -nan -7.64211 -nan -5.60072 -nan -0.291581 -nan 0.0194449 -nan
169.65 -68.2836 -nan -7.74285 -nan -5.67564 -nan -0.291104 -nan 0.0194439 -nan
169.7 -68.192 -nan -7.84798 -nan -5.75377 -nan -0.290617 -nan 0.019443 -nan
169.75 -68.0984 -nan -7.95755 -nan -5.83517 -nan -0.290119 -nan 0.0194421 -nan
169.8 -68.0026 -nan -8.07164 -nan -5.9199 -nan -0.289609 -nan 0.0194412 -nan
169.85 -67.9046 -nan -8.19037 -nan -6.00803 -nan -0.289089 -nan 0.0194402 -nan
169.9 -67.8044 -nan -8.31384 -nan -6.09967 -nan -0.288557 -nan 0.0194393 -nan
169.95 -67.702 -nan -8.44219 -nan -6.19492 -nan -0.288013 -nan 0.0194384 -nan
170 -67.5972 -nan -8.5756 -nan -6.2939 -nan -0.287458 -nan 0.0194374 -nan
170.05 -67.4901 -nan -8.71422 -nan -6.39676 -nan -0.28689 -nan 0.0194365 -nan
170.1 -67.3805 -nan -8.85825 -nan -6.50362 -nan -0.286309 -nan 0.0194356 -nan
170.15 -67.2685 -nan -9.0079 -nan -6.61465 -nan -0.285716 -nan 0.0194346 -nan
170.2 -67.1539 -nan -9.16339 -nan -6.73002 -nan -0.28511 -nan 0.0194337 -nan
170.25 -67.0368 -nan -9.32498 -nan -6.84992 -nan -0.284491 -nan 0.0194327 -nan
170.3 -66.917 -nan -9.49292 -nan -6.97455 -nan -0.283857 -nan 0.0194317 -nan
170.35 -66.7944 -nan -9.66749 -nan -7.10411 -nan -0.28321 -nan 0.0194308 -nan
170.4 -66.6692 -nan -9.84901 -nan -7.23884 -nan -0.282548 -nan 0.0194298 -nan
170.45 -66.541 -nan -10.0378 -nan -7.37897 -nan -0.281872 -nan 0.0194288 -nan
170.5 -66.4099 -nan -10.2342 -nan -7.52477 -nan -0.28118 -nan 0.0194279 -nan
170.55 -66.2758 -nan -10.4385 -nan -7.67653 -nan -0.280473 -nan 0.0194269 -nan
170.6 -66.1386 -nan -10.6513 -nan -7.83453 -nan -0.27975 -nan 0.0194259 -nan
170.65 -65.9981 -nan -10.8728 -nan -7.9991 -nan -0.27901 -nan 0.0194249 -nan
170.7 -65.8544 -nan -11.1036 -nan -8.17058 -nan -0.278253 -nan 0.0194239 -nan
170.75 -65.7073 -nan -11.3442 -nan -8.34934 -nan -0.277478 -nan 0.0194229 -nan
170.8 -65.5567 -nan -11.595 -nan -8.53578 -nan -0.276686 -nan 0.0194219 -nan
170.85 -65.4024 -nan -11.8567 -nan -8.73031 -nan -0.275875 -nan 0.0194209 -nan
170.9 -65.2444 -nan -12.1298 -nan -8.9334 -nan -0.275044 -nan 0.0194199 -nan
170.95 -65.0826 -nan -12.415 -nan -9.14553 -nan -0.274193 -nan 0.0194189 -nan
171 -64.9167 -nan -12.7129 -nan -9.36724 -nan -0.273322 -nan 0.0194178 -nan
171.05 -64.7466 -nan -13.0245 -nan -9.59909 -nan -0.272428 -nan 0.0194168 -nan
171.1 -64.5722 -nan -13.3503 -nan -9.84171 -nan -0.271513 -nan 0.0194157 -nan
171.15 -64.3932 -nan -13.6915 -nan -10.0958 -nan -0.270574 -nan 0.0194147 -nan
171.2 -64.2096 -nan -14.0488 -nan -10.362 -nan -0.269611 -nan 0.0194136 -nan
171.25 -64.021 -nan -14.4234 -nan -10.6411 -nan -0.268622 -nan 0.0194126 -nan
171.3 -63.8274 -nan -14.8164 -nan -10.9341 -nan -0.267607 -nan 0.0194115 -nan
171.35 -63.6283 -nan -15.229 -nan -11.2418 -nan -0.266564 -nan 0.0194104 -nan
171.4 -63.4236 -nan -15.6625 -nan -11.5653 -nan -0.265492 -nan 0.0194093 -nan
171.45 -63.213 -nan -16.1185 -nan -11.9057 -nan -0.26439 -nan 0.0194082 -nan
171.5 -62.9962 -nan -16.5986 -nan -12.2642 -nan -0.263255 -nan 0.019407 -nan
171.55 -62.7728 -nan -17.1045 -nan -12.6423 -nan -0.262086 -nan 0.0194059 -nan
171.6 -62.5425 -nan -17.6382 -nan -13.0413 -nan -0.260882 -nan 0.0194048 -nan
171.65 -62.3049 -nan -18.2019 -nan -13.4629 -nan -0.25964 -nan 0.0194036 -nan
171.7 -62.0595 -nan -18.798 -nan -13.9091 -nan -0.258357 -nan 0.0194024 -nan
171.75 -61.8058 -nan -19.4291 -nan -14.3817 -nan -0.257032 -nan 0.0194012 -nan
171.8 -61.5433 -nan -20.0983 -nan -14.8833 -nan -0.255662 -nan 0.0194 -nan
171.85 -61.2714 -nan -20.8088 -nan -15.4162 -nan -0.254242 -nan 0.0193988 -nan
171.9 -60.9894 -nan -21.5645 -nan -15.9834 -nan -0.252771 -nan 0.0193976 -nan
171.95 -60.6966 -nan -22.3696 -nan -16.5882 -nan -0.251243 -nan 0.0193963 -nan
172 -60.392 -nan -23.2288 -nan -17.2343 -nan -0.249655 -nan 0.0193951 -nan
172.05 -60.0748 -nan -24.1476 -nan -17.9258 -nan -0.248001 -nan 0.0193938 -nan
172.1 -59.7438 -nan -25.1321 -nan -18.6676 -nan -0.246277 -nan 0.0193924 -nan
172.15 -59.3979 -nan -26.1895 -nan -19.4651 -nan -0.244475 -nan 0.0193911 -nan
172.2 -59.0357 -nan -27.3279 -nan -20.3249 -nan -0.242589 -nan 0.0193897 -nan
172.25 -58.6555 -nan -28.5569 -nan -21.2543 -nan -0.24061 -nan 0.0193883 -nan
172.3 -58.2555 -nan -29.8874 -nan -22.262 -nan -0.238529 -nan 0.0193869 -nan
172.35 -57.8335 -nan -31.3325 -nan -23.3582 -nan -0.236334 -nan 0.0193855 -nan
172.4 -57.3871 -nan -32.9075 -nan -24.5549 -nan -0.234013 -nan 0.019384 -nan
172.45 -56.9133 -nan -34.6305 -nan -25.8667 -nan -0.231551 -nan 0.0193824 -nan
172.5 -56.4086 -nan -36.5234 -nan -27.3108 -nan -0.228929 -nan 0.0193808 -nan
172.55 -55.8689 -nan -38.6124 -nan -28.9083 -nan -0.226126 -nan 0.0193792 -nan
172.6 -55.2891 -nan -40.9298 -nan -30.685 -nan -0.223116 -nan 0.0193775 -nan
172.65 -54.6633 -nan -43.5152 -nan -32.6729 -nan -0.219869 -nan 0.0193758 -nan
172.7 -53.9839 -nan -46.4179 -nan -34.912 -nan -0.216344 -nan 0.019374 -nan
172.75 -53.2416 -nan -49.7002 -nan -37.4532 -nan -0.212495 -nan 0.0193721 -nan
172.8 -52.4249 -nan -53.4417 -nan -40.3617 -nan -0.208261 -nan 0.0193702 -nan
172.85 -51.5188 -nan -57.7455 -nan -43.723 -nan -0.203565 -nan 0.0193681 -nan
172.9 -50.504 -nan -62.7477 -nan -47.6505 -nan -0.198308 -nan 0.019366 -nan
172.95 -49.3553 -nan -68.6309 -nan -52.2979 -nan -0.192358 -nan 0.0193637 -nan
173 -48.0384 -nan -75.645 -nan -57.8775 -nan -0.185538 -nan 0.0193613 -nan
173.05 -46.5063 -nan -84.14 -nan -64.6898 -nan -0.177606 -nan 0.0193586 -nan
173.1 -44.6932 -nan -94.6179 -nan -73.171 -nan -0.168218 -nan 0.0193558 -nan
173.15 -42.5035 -nan -107.818 -nan -83.9714 -nan -0.15688 -nan 0.0193527 -nan
173.2 -39.7953 -nan -124.861 -nan -98.0883 -nan -0.142852 -nan 0.0193492 -nan
173.25 -36.3509 -nan -147.494 -nan -117.093 -nan -0.125001 -nan 0.0193453 -nan
173.3 -31.8275 -nan -178.506 -nan -143.504 -nan -0.101532 -nan 0.0193407 -nan
173.35 -25.676 -nan -222.392 -nan -181.309 -nan -0.0695527 -nan 0.0193353 -nan
173.4 -17.0373 -nan -286.072 -nan -236.147 -nan -0.0244739 -nan 0.0193286 -nan
173.45 -4.75807 -nan -377.892 -nan -311.931 -nan 0.0401034 -nan 0.0193201 -nan
173.5 11.7364 -nan -495.831 -nan -390.999 -nan 0.128393 -nan 0.0193092 -nan
173.55 29.3338 -nan -587.698 -nan -395.472 -nan 0.226597 -nan 0.0192961 -nan
173.6 40.6071 -nan -567.57 -nan -295.728 -nan 0.296121 -nan 0.0192824 -nan
173.65 44.3712 -nan -513.008 -nan -255.517 -nan 0.317395 -nan 0.0192684 -nan
173.7 45.057 -nan -518.087 -nan -289.336 -nan 0.315558 -nan 0.019254 -nan
173.75 44.6683 -nan -552.067 -nan -325.404 -nan 0.31145 -nan 0.0192396 -nan
173.8 43.7726 -nan -595.717 -nan -352.09 -nan 0.308179 -nan 0.0192245 -nan
173.85 42.5528 -nan -643.974 -nan -368.693 -nan 0.30616 -nan 0.0192084 -nan
173.9 41.0748 -nan -695.019 -nan -373.707 -nan 0.305783 -nan 0.0191911 -nan
173.95 39.3604 -nan -747.81 -nan -364.517 -nan 0.307552 -nan 0.0191723 -nan
174 37.4117 -nan -801.571 -nan -337.922 -nan 0.312031 -nan 0.0191522 -nan
174.05 35.2216 -nan -855.686 -nan -290.558 -nan 0.319788 -nan 0.0191304 -nan
174.1 32.7801 -nan -909.665 -nan -219.241 -nan 0.331348 -nan 0.019107 -nan
174.15 30.0783 -nan -963.134 -nan -121.258 -nan 0.347146 -nan 0.0190818 -nan
174.2 27.1122 -nan -1015.82 -nan 5.3924 -nan 0.367495 -nan 0.0190548 -nan
174.25 23.8845 -nan -1067.54 -nan 161.781 -nan 0.392547 -nan 0.0190257 -nan
174.3 20.408 -nan -1118.2 -nan 347.87 -nan 0.422267 -nan 0.0189945 -nan
174.35 16.7064 -nan -1167.74 -nan 562.357 -nan 0.456414 -nan 0.018961 -nan
174.4 12.8165 -nan -1216.17 -nan 802.561 -nan 0.494518 -nan 0.0189252 -nan
174.45 8.78854 -nan -1263.53 -nan 1064.37 -nan 0.535876 -nan 0.0188869 -nan
174.5 4.68528 -nan -1309.88 -nan 1342.31 -nan 0.579568 -nan 0.018846 -nan
174.55 0.585485 -nan -1355.24 -nan 1628.87 -nan 0.62438 -nan 0.0188026 -nan
174.6 -3.41027 -nan -1399.72 -nan 1913.8 -nan 0.668733 -nan 0.0187565 -nan
174.65 -7.17936 -nan -1443.49 -nan 2184.3 -nan 0.710721 -nan 0.0187078 -nan
174.7 -10.5716 -nan -1486.86 -nan 2423.77 -nan 0.747984 -nan 0.0186565 -nan
174.75 -13.3909 -nan -1530.63 -nan 2608.16 -nan 0.777279 -nan 0.0186028 -nan
174.8 -15.3837 -nan -1576.14 -nan 2702.82 -nan 0.79404 -nan 0.0185469 -nan
174.85 -16.3054 -nan -1623.99 -nan 2671.6 -nan 0.793037 -nan 0.0184891 -nan
174.9 -16.1461 -nan -1670.81 -nan 2512.03 -nan 0.77204 -nan 0.0184301 -nan
174.95 -15.2568 -nan -1710.84 -nan 2275.7 -nan 0.735951 -nan 0.0183705 -nan
175 -14.0845 -nan -1742.73 -nan 2024.75 -nan 0.694071 -nan 0.0183111 -nan
175.05 -12.9194 -nan -1769.26 -nan 1792.77 -nan 0.653427 -nan 0.0182523 -nan
175.1 -11.8869 -nan -1793.16 -nan 1589.08 -nan 0.616905 -nan 0.0181942 -nan
175.15 -11.0169 -nan -1815.88 -nan 1412.17 -nan 0.584877 -nan 0.0181367 -nan
175.2 -10.3041 -nan -1838.05 -nan 1258.83 -nan 0.556985 -nan 0.0180798 -nan
175.25 -9.72721 -nan -1859.89 -nan 1124.9 -nan 0.532582 -nan 0.0180233 -nan
175.3 -9.26033 -nan -1881.42 -nan 1006.44 -nan 0.511002 -nan 0.0179672 -nan
175.35 -8.87887 -nan -1902.59 -nan 900.167 -nan 0.491664 -nan 0.0179113 -nan
175.4 -8.54837 -nan -1923.25 -nan 801.041 -nan 0.473763 -nan 0.0178556 -nan
175.45 -8.22482 -nan -1943.2 -nan 703.167 -nan 0.456348 -nan 0.0178 -nan
175.5 -7.87097 -nan -1962.28 -nan 602.59 -nan 0.438723 -nan 0.0177445 -nan
175.55 -7.46093 -nan -1980.37 -nan 496.84 -nan 0.420431 -nan 0.0176893 -nan
175.6 -6.97893 -nan -1997.33 -nan 384.472 -nan 0.401189 -nan 0.0176342 -nan
175.65 -6.4178 -nan -2013.06 -nan 264.869 -nan 0.380858 -nan 0.0175794 -nan
175.7 -5.7779 -nan -2027.45 -nan 138.148 -nan 0.359418 -nan 0.017525 -nan
175.75 -5.06638 -nan -2040.4 -nan 5.08873 -nan 0.336957 -nan 0.017471 -nan
175.8 -4.29652 -nan -2051.8 -nan -132.924 -nan 0.313657 -nan 0.0174174 -nan
175.85 -3.48692 -nan -2061.58 -nan -273.983 -nan 0.289783 -nan 0.0173644 -nan
175.9 -2.66058 -nan -2069.65 -nan -415.762 -nan 0.265666 -nan 0.0173119 -nan
175.95 -1.84359 -nan -2075.96 -nan -555.656 -nan 0.24168 -nan 0.0172602 -nan
176 -1.0636 -nan -2080.47 -nan -690.946 -nan 0.21822 -nan 0.0172091 -nan
176.05 -0.348122 -nan -2083.15 -nan -818.981 -nan 0.195675 -nan 0.0171587 -nan
176.1 0.277167 -nan -2083.99 -nan -937.354 -nan 0.174397 -nan 0.0171091 -nan
176.15 0.790046 -nan -2083 -nan -1044.06 -nan 0.154679 -nan 0.0170602 -nan
176.2 1.17301 -nan -2080.19 -nan -1137.62 -nan 0.136738 -nan 0.017012 -nan
176.25 1.41414 -nan -2075.56 -nan -1217.16 -nan 0.120696 -nan 0.0169646 -nan
176.3 1.50741 -nan -2069.14 -nan -1282.41 -nan 0.106584 -nan 0.0169178 -nan
176.35 1.45253 -nan -2060.89 -nan -1333.71 -nan 0.0943404 -nan 0.0168716 -nan
176.4 1.25417 -nan -2050.81 -nan -1371.89 -nan 0.0838246 -nan 0.0168261 -nan
176.45 0.920866 -nan -2038.85 -nan -1398.15 -nan 0.0748346 -nan 0.0167812 -nan
176.5 0.463571 -nan -2024.91 -nan -1413.92 -nan 0.0671279 -nan 0.0167369 -nan
176.55 -0.105835 -nan -2008.91 -nan -1420.73 -nan 0.0604432 -nan 0.0166931 -nan
176.6 -0.775981 -nan -1990.69 -nan -1420.04 -nan 0.0545208 -nan 0.01665 -nan
176.65 -1.5372 -nan -1970.1 -nan -1413.15 -nan 0.0491186 -nan 0.0166074 -nan
176.7 -2.38238 -nan -1946.93 -nan -1401.15 -nan 0.0440226 -nan 0.0165654 -nan
176.75 -3.30752 -nan -1920.96 -nan -1384.83 -nan 0.0390516 -nan 0.0165241 -nan
176.8 -4.31194 -nan -1891.93 -nan -1364.75 -nan 0.0340569 -nan 0.0164835 -nan
176.85 -5.3983 -nan -1859.55 -nan -1341.21 -nan 0.0289174 -nan 0.0164436 -nan
176.9 -6.57262 -nan -1823.46 -nan -1314.3 -nan 0.0235328 -nan 0.0164045 -nan
176.95 -7.84426 -nan -1783.26 -nan -1283.92 -nan 0.0178151 -nan 0.0163663 -nan
177 -9.22605 -nan -1738.48 -nan -1249.83 -nan 0.0116805 -nan 0.0163291 -nan
177.05 -10.7346 -nan -1688.53 -nan -1211.65 -nan 0.00504159 -nan 0.0162929 -nan
177.1 -12.391 -nan -1632.73 -nan -1168.87 -nan -0.00219966 -nan 0.0162578 -nan
177.15 -14.2213 -nan -1570.22 -nan -1120.82 -nan -0.0101584 -nan 0.0162241 -nan
177.2 -16.2576 -nan -1500.02 -nan -1066.73 -nan -0.0189726 -nan 0.0161918 -nan
177.25 -18.5391 -nan -1420.91 -nan -1005.65 -nan -0.0288082 -nan 0.016161 -nan
177.3 -21.1123 -nan -1331.56 -nan -936.546 -nan -0.0398613 -nan 0.016132 -nan
177.35 -24.0306 -nan -1230.52 -nan -858.363 -nan -0.0523554 -nan 0.016105 -nan
177.4 -27.3507 -nan -1116.45 -nan -770.236 -nan -0.0665266 -nan 0.0160802 -nan
177.45 -31.1243 -nan -988.549 -nan -671.919 -nan -0.0825863 -nan 0.0160579 -nan
177.5 -35.3805 -nan -847.325 -nan -564.503 -nan -0.100645 -nan 0.0160383 -nan
177.55 -40.0959 -nan -695.774 -nan -451.388 -nan -0.120589 -nan 0.0160217 -nan
177.6 -45.1559 -nan -540.68 -nan -339.08 -nan -0.141917 -nan 0.0160082 -nan
177.65 -50.3245 -nan -392.993 -nan -236.746 -nan -0.163628 -nan 0.0159977 -nan
177.7 -55.259 -nan -265.637 -nan -153.453 -nan -0.184317 -nan 0.01599 -nan
177.75 -59.5978 -nan -168.373 -nan -93.9919 -nan -0.202537 -nan 0.0159846 -nan
177.8 -63.0847 -nan -103.041 -nan -56.75 -nan -0.217261 -nan 0.0159809 -nan
177.85 -65.6488 -nan -63.7682 -nan -35.719 -nan -0.228153 -nan 0.0159783 -nan
177.9 -67.3896 -nan -41.7266 -nan -24.3799 -nan -0.235556 -nan 0.0159765 -nan
177.95 -68.4972 -nan -29.5125 -nan -18.1158 -nan -0.240233 -nan 0.015975 -nan
178 -69.1693 -nan -22.49 -nan -14.3937 -nan -0.243035 -nan 0.0159739 -nan
178.05 -69.5646 -nan -18.1798 -nan -11.9913 -nan -0.244659 -nan 0.0159728 -nan
178.1 -69.7925 -nan -15.3394 -nan -10.3291 -nan -0.245582 -nan 0.0159719 -nan
178.15 -69.9215 -nan -13.3473 -nan -9.11813 -nan -0.246095 -nan 0.015971 -nan
178.2 -69.9918 -nan -11.8816 -nan -8.20306 -nan -0.246369 -nan 0.0159701 -nan
178.25 -70.0268 -nan -10.7658 -nan -7.49412 -nan -0.246497 -nan 0.0159693 -nan
178.3 -70.0394 -nan -9.89676 -nan -6.9357 -nan -0.246534 -nan 0.0159684 -nan
178.35 -70.0373 -nan -9.20967 -nan -6.49116 -nan -0.246511 -nan 0.0159676 -nan
178.4 -70.0248 -nan -8.6615 -nan -6.1351 -nan -0.246445 -nan 0.0159669 -nan
178.45 -70.0047 -nan -8.22201 -nan -5.84912 -nan -0.246346 -nan 0.0159661 -nan
178.5 -69.9784 -nan -7.86911 -nan -5.61948 -nan -0.246223 -nan 0.0159653 -nan
178.55 -69.9473 -nan -7.58612 -nan -5.43561 -nan -0.246078 -nan 0.0159646 -nan
178.6 -69.9119 -nan -7.36017 -nan -5.28928 -nan -0.245917 -nan 0.0159638 -nan
178.65 -69.873 -nan -7.18116 -nan -5.17397 -nan -0.245739 -nan 0.015963 -nan
178.7 -69.8308 -nan -7.04104 -nan -5.08445 -nan -0.245549 -nan 0.0159623 -nan
178.75 -69.7856 -nan -6.93337 -nan -5.01652 -nan -0.245345 -nan 0.0159616 -nan
178.8 -69.7378 -nan -6.85292 -nan -4.96676 -nan -0.245131 -nan 0.0159608 -nan
178.85 -69.6875 -nan -6.79545 -nan -4.93238 -nan -0.244906 -nan 0.0159601 -nan
178.9 -69.6349 -nan -6.75747 -nan -4.91109 -nan -0.244671 -nan 0.0159593 -nan
178.95 -69.58 -nan -6.73615 -nan -4.90102 -nan -0.244427 -nan 0.0159586 -nan
179 -69.5229 -nan -6.72915 -nan -4.90062 -nan -0.244173 -nan 0.0159579 -nan
179.05 -69.4638 -nan -6.73452 -nan -4.90863 -nan -0.243911 -nan 0.0159571 -nan
179.1 -69.4027 -nan -6.7507 -nan -4.92398 -nan -0.24364 -nan 0.0159564 -nan
179.15 -69.3397 -nan -6.77636 -nan -4.94583 -nan -0.243362 -nan 0.0159556 -nan
179.2 -69.2747 -nan -6.81042 -nan -4.97346 -nan -0.243074 -nan 0.0159549 -nan
179.25 -69.2078 -nan -6.85201 -nan -5.00628 -nan -0.242779 -nan 0.0159542 -nan
179.3 -69.139 -nan -6.9004 -nan -5.04381 -nan -0.242476 -nan 0.0159534 -nan
179.35 -69.0684 -nan -6.95498 -nan -5.08568 -nan -0.242165 -nan 0.0159527 -nan
179.4 -68.9958 -nan -7.01529 -nan -5.13156 -nan -0.241846 -nan 0.0159519 -nan
179.45 -68.9214 -nan -7.08093 -nan -5.18121 -nan -0.241519 -nan 0.0159512 -nan
179.5 -68.8451 -nan -7.15161 -nan -5.23442 -nan -0.241184 -nan 0.0159504 -nan
179.55 -68.7669 -nan -7.22708 -nan -5.29106 -nan -0.24084 -nan 0.0159497 -nan
179.6 -68.6867 -nan -7.30717 -nan -5.351 -nan -0.240489 -nan 0.0159489 -nan
179.65 -68.6046 -nan -7.39174 -nan -5.41418 -nan -0.24013 -nan 0.0159482 -nan
179.7 -68.5206 -nan -7.48073 -nan -5.48055 -nan -0.239762 -nan 0.0159474 -nan
179.75 -68.4346 -nan -7.57407 -nan -5.55008 -nan -0.239385 -nan 0.0159467 -nan
179.8 -68.3465 -nan -7.67175 -nan -5.62277 -nan -0.239001 -nan 0.0159459 -nan
179.85 -68.2565 -nan -7.7738 -nan -5.69864 -nan -0.238607 -nan 0.0159452 -nan
179.9 -68.1643 -nan -7.88024 -nan -5.77775 -nan -0.238205 -nan 0.0159444 -nan
179.95 -68.07 -nan -7.99115 -nan -5.86013 -nan -0.237794 -nan 0.0159436 -nan
180 -67.9736 -nan -8.10662 -nan -5.94586 -nan -0.237373 -nan 0.0159429 -nan
180.05 -67.8749 -nan -8.22675 -nan -6.03503 -nan -0.236944 -nan 0.0159421 -nan
180.1 -67.7741 -nan -8.35166 -nan -6.12774 -nan -0.236504 -nan 0.0159413 -nan
180.15 -67.6709 -nan -8.48151 -nan -6.22409 -nan -0.236056 -nan 0.0159406 -nan
180.2 -67.5654 -nan -8.61645 -nan -6.32422 -nan -0.235597 -nan 0.0159398 -nan
