5.65 -63.6233 -67.4788 -8.78879e-05 -5.8205e-05 -0.0603134 -0.0401785 -3.29313 -3.60848 0.239818 0.24452
5.7 -63.5115 -67.3924 -8.42951e-05 -5.58309e-05 -0.0578754 -0.038567 -3.2857 -3.60263 0.239796 0.244505
5.75 -63.3995 -67.305 -8.08472e-05 -5.35513e-05 -0.0555357 -0.0370197 -3.27827 -3.59673 0.239775 0.24449
5.8 -63.2873 -67.2167 -7.75385e-05 -5.13626e-05 -0.0532904 -0.0355341 -3.27083 -3.59077 0.239755 0.244476
5.85 -63.1749 -67.1274 -7.43632e-05 -4.92612e-05 -0.0511357 -0.0341078 -3.2634 -3.58475 0.239735 0.244461
5.9 -63.0625 -67.0372 -7.1316e-05 -4.72435e-05 -0.049068 -0.0327383 -3.25596 -3.57868 0.239715 0.244447
5.95 -62.9499 -66.9461 -6.83919e-05 -4.53064e-05 -0.0470837 -0.0314235 -3.24852 -3.57255 0.239696 0.244433
6 -62.8372 -66.8541 -6.55858e-05 -4.34466e-05 -0.0451796 -0.0301612 -3.24109 -3.56637 0.239677 0.244419
6.05 -62.7245 -66.7613 -6.28931e-05 -4.1661e-05 -0.0433524 -0.0289492 -3.23366 -3.56013 0.239659 0.244405
6.1 -62.6118 -66.6675 -6.03091e-05 -3.99467e-05 -0.041599 -0.0277857 -3.22623 -3.55384 0.239641 0.244392
6.15 -62.499 -66.5729 -5.78295e-05 -3.83009e-05 -0.0399164 -0.0266686 -3.21881 -3.54749 0.239624 0.244378
6.2 -62.3863 -66.4775 -5.54502e-05 -3.67209e-05 -0.0383019 -0.0255963 -3.21139 -3.5411 0.239607 0.244365
6.25 -62.2736 -66.3812 -5.3167e-05 -3.5204e-05 -0.0367526 -0.0245667 -3.20399 -3.53465 0.23959 0.244352
6.3 -62.161 -66.2841 -5.09761e-05 -3.37478e-05 -0.0352659 -0.0235784 -3.19659 -3.52816 0.239574 0.244339
6.35 -62.0485 -66.1863 -4.88737e-05 -3.23498e-05 -0.0338394 -0.0226296 -3.18921 -3.52161 0.239558 0.244326
6.4 -61.9361 -66.0877 -4.68564e-05 -3.10078e-05 -0.0324705 -0.0217187 -3.18183 -3.51502 0.239542 0.244314
6.45 -61.8238 -65.9883 -4.49207e-05 -2.97195e-05 -0.031157 -0.0208444 -3.17447 -3.50839 0.239526 0.244301
6.5 -61.7116 -65.8882 -4.30633e-05 -2.84828e-05 -0.0298967 -0.020005 -3.16713 -3.5017 0.239511 0.244289
6.55 -61.5997 -65.7874 -4.1281e-05 -2.72956e-05 -0.0286873 -0.0191993 -3.1598 -3.49498 0.239496 0.244277
6.6 -61.4879 -65.6859 -3.95709e-05 -2.6156e-05 -0.0275269 -0.0184259 -3.15248 -3.48821 0.239481 0.244264
6.65 -61.3764 -65.5837 -3.79299e-05 -2.5062e-05 -0.0264135 -0.0176834 -3.14519 -3.4814 0.239467 0.244252
6.7 -61.2651 -65.4809 -3.63554e-05 -2.4012e-05 -0.0253451 -0.0169708 -3.13791 -3.47454 0.239453 0.24424
6.75 -61.154 -65.3774 -3.48446e-05 -2.3004e-05 -0.0243199 -0.0162867 -3.13065 -3.46765 0.239439 0.244229
6.8 -61.0432 -65.2733 -3.33949e-05 -2.20365e-05 -0.0233363 -0.01563 -3.12342 -3.46073 0.239425 0.244217
6.85 -60.9328 -65.1687 -3.2004e-05 -2.11078e-05 -0.0223925 -0.0149998 -3.1162 -3.45376 0.239411 0.244205
6.9 -60.8226 -65.0635 -3.06693e-05 -2.02163e-05 -0.0214869 -0.0143948 -3.10901 -3.44677 0.239398 0.244194
6.95 -60.7128 -64.9577 -2.93887e-05 -1.93607e-05 -0.0206179 -0.0138141 -3.10185 -3.43973 0.239384 0.244182
7 -60.6033 -64.8514 -2.816e-05 -1.85395e-05 -0.0197842 -0.0132568 -3.0947 -3.43267 0.239371 0.244171
7.05 -60.4941 -64.7447 -2.6981e-05 -1.77512e-05 -0.0189842 -0.0127219 -3.08759 -3.42558 0.239358 0.244159
7.1 -60.3854 -64.6374 -2.58497e-05 -1.69946e-05 -0.0182166 -0.0122084 -3.0805 -3.41845 0.239346 0.244148
7.15 -60.277 -64.5297 -2.47643e-05 -1.62685e-05 -0.0174801 -0.0117156 -3.07344 -3.4113 0.239333 0.244137
7.2 -60.169 -64.4216 -2.37228e-05 -1.55716e-05 -0.0167734 -0.0112427 -3.0664 -3.40413 0.23932 0.244126
7.25 -60.0614 -64.3131 -2.27235e-05 -1.49026e-05 -0.0160954 -0.0107887 -3.0594 -3.39693 0.239308 0.244115
7.3 -59.9543 -64.2043 -2.17647e-05 -1.42607e-05 -0.0154448 -0.0103531 -3.05242 -3.38971 0.239296 0.244104
7.35 -59.8476 -64.095 -2.08447e-05 -1.36445e-05 -0.0148206 -0.00993493 -3.04548 -3.38246 0.239284 0.244093
7.4 -59.7414 -63.9855 -1.9962e-05 -1.30532e-05 -0.0142216 -0.00953364 -3.03856 -3.3752 0.239272 0.244082
7.45 -59.6356 -63.8756 -1.9115e-05 -1.24856e-05 -0.0136469 -0.00914851 -3.03168 -3.36792 0.23926 0.244071
7.5 -59.5303 -63.7655 -1.83024e-05 -1.1941e-05 -0.0130955 -0.0087789 -3.02483 -3.36062 0.239248 0.24406
7.55 -59.4254 -63.6551 -1.75226e-05 -1.14183e-05 -0.0125664 -0.00842419 -3.01801 -3.3533 0.239236 0.244049
7.6 -59.3211 -63.5446 -1.67745e-05 -1.09166e-05 -0.0120588 -0.00808377 -3.01122 -3.34598 0.239225 0.244039
7.65 -59.2172 -63.4338 -1.60566e-05 -1.04352e-05 -0.0115717 -0.00775709 -3.00447 -3.33864 0.239213 0.244028
7.7 -59.1139 -63.3228 -1.53678e-05 -9.97321e-06 -0.0111043 -0.00744357 -2.99775 -3.33129 0.239202 0.244017
7.75 -59.011 -63.2117 -1.47069e-05 -9.52984e-06 -0.0106558 -0.00714271 -2.99106 -3.32393 0.239191 0.244007
7.8 -58.9087 -63.1004 -1.40727e-05 -9.10436e-06 -0.0102255 -0.00685398 -2.98441 -3.31657 0.239179 0.243996
7.85 -58.8069 -62.9891 -1.34643e-05 -8.69605e-06 -0.00981267 -0.00657691 -2.9778 -3.3092 0.239168 0.243986
7.9 -58.7056 -62.8776 -1.28804e-05 -8.30422e-06 -0.00941652 -0.00631103 -2.97122 -3.30183 0.239157 0.243975
7.95 -58.6048 -62.7661 -1.23202e-05 -7.92821e-06 -0.0090364 -0.00605587 -2.96467 -3.29445 0.239146 0.243965
8 -58.5046 -62.6546 -1.17827e-05 -7.56738e-06 -0.00867167 -0.00581103 -2.95816 -3.28707 0.239135 0.243954
8.05 -58.4049 -62.5431 -1.12669e-05 -7.22113e-06 -0.0083217 -0.00557607 -2.95168 -3.2797 0.239124 0.243944
8.1 -58.3058 -62.4316 -1.0772e-05 -6.88886e-06 -0.0079859 -0.0053506 -2.94524 -3.27232 0.239113 0.243933
8.15 -58.2071 -62.3201 -1.02972e-05 -6.57002e-06 -0.00766368 -0.00513425 -2.93884 -3.26495 0.239103 0.243923
8.2 -58.109 -62.2087 -9.84152e-06 -6.26406e-06 -0.0073545 -0.00492664 -2.93247 -3.25758 0.239092 0.243913
8.25 -58.0115 -62.0974 -9.40431e-06 -5.97047e-06 -0.00705784 -0.00472742 -2.92613 -3.25022 0.239081 0.243903
8.3 -57.9145 -61.9861 -8.98479e-06 -5.68875e-06 -0.00677317 -0.00453625 -2.91983 -3.24287 0.239071 0.243892
8.35 -57.818 -61.875 -8.58224e-06 -5.41841e-06 -0.00650002 -0.00435282 -2.91357 -3.23552 0.23906 0.243882
8.4 -57.722 -61.764 -8.19597e-06 -5.15901e-06 -0.00623791 -0.0041768 -2.90734 -3.22819 0.23905 0.243872
8.45 -57.6266 -61.6532 -7.82532e-06 -4.9101e-06 -0.00598641 -0.0040079 -2.90114 -3.22087 0.239039 0.243862
8.5 -57.5318 -61.5426 -7.46966e-06 -4.67126e-06 -0.00574507 -0.00384583 -2.89499 -3.21356 0.239029 0.243851
8.55 -57.4374 -61.4322 -7.12838e-06 -4.44207e-06 -0.0055135 -0.00369032 -2.88886 -3.20626 0.239018 0.243841
8.6 -57.3436 -61.322 -6.8009e-06 -4.22216e-06 -0.00529128 -0.0035411 -2.88277 -3.19898 0.239008 0.243831
8.65 -57.2503 -61.212 -6.48665e-06 -4.01115e-06 -0.00507804 -0.00339792 -2.87671 -3.19172 0.238998 0.243821
8.7 -57.1575 -61.1023 -6.18511e-06 -3.80867e-06 -0.00487343 -0.00326053 -2.87069 -3.18447 0.238987 0.243811
8.75 -57.0652 -60.9929 -5.89575e-06 -3.61439e-06 -0.00467708 -0.0031287 -2.8647 -3.17724 0.238977 0.243801
8.8 -56.9734 -60.8837 -5.61808e-06 -3.42797e-06 -0.00448866 -0.00300221 -2.85875 -3.17003 0.238967 0.243791
8.85 -56.8822 -60.7749 -5.35163e-06 -3.24909e-06 -0.00430786 -0.00288083 -2.85282 -3.16284 0.238957 0.243781
8.9 -56.7914 -60.6664 -5.09594e-06 -3.07746e-06 -0.00413436 -0.00276437 -2.84693 -3.15567 0.238947 0.243771
8.95 -56.7011 -60.5582 -4.85058e-06 -2.91277e-06 -0.00396786 -0.00265262 -2.84108 -3.14853 0.238937 0.243761
9 -56.6113 -60.4503 -4.61513e-06 -2.75475e-06 -0.00380809 -0.0025454 -2.83525 -3.14141 0.238927 0.243751
9.05 -56.522 -60.3428 -4.38918e-06 -2.60313e-06 -0.00365477 -0.00244252 -2.82945 -3.13431 0.238916 0.243741
9.1 -56.4331 -60.2357 -4.17236e-06 -2.45764e-06 -0.00350763 -0.0023438 -2.82369 -3.12724 0.238906 0.243731
9.15 -56.3447 -60.129 -3.96429e-06 -2.31804e-06 -0.00336644 -0.00224908 -2.81795 -3.12019 0.238896 0.243721
9.2 -56.2568 -60.0226 -3.76461e-06 -2.1841e-06 -0.00323094 -0.00215819 -2.81224 -3.11317 0.238886 0.243711
9.25 -56.1693 -59.9167 -3.57299e-06 -2.05558e-06 -0.00310091 -0.00207098 -2.80657 -3.10617 0.238876 0.243701
9.3 -56.0822 -59.8111 -3.3891e-06 -1.93226e-06 -0.00297613 -0.00198731 -2.80092 -3.0992 0.238866 0.243691
9.35 -55.9956 -59.706 -3.21263e-06 -1.81393e-06 -0.00285638 -0.00190702 -2.7953 -3.09227 0.238857 0.243681
9.4 -55.9094 -59.6014 -3.04328e-06 -1.70039e-06 -0.00274146 -0.00182998 -2.78971 -3.08535 0.238847 0.243671
9.45 -55.8236 -59.4971 -2.88076e-06 -1.59145e-06 -0.00263117 -0.00175606 -2.78414 -3.07847 0.238837 0.243661
9.5 -55.7382 -59.3933 -2.72479e-06 -1.48692e-06 -0.00252533 -0.00168513 -2.7786 -3.07162 0.238827 0.243651
9.55 -55.6532 -59.29 -2.57511e-06 -1.38662e-06 -0.00242375 -0.00161707 -2.77308 -3.0648 0.238817 0.243641
9.6 -55.5685 -59.1871 -2.43146e-06 -1.29038e-06 -0.00232627 -0.00155177 -2.76759 -3.05801 0.238807 0.243631
9.65 -55.4843 -59.0847 -2.2936e-06 -1.19804e-06 -0.00223272 -0.00148911 -2.76213 -3.05125 0.238797 0.243622
9.7 -55.4004 -58.9828 -2.16129e-06 -1.10943e-06 -0.00214294 -0.00142899 -2.75668 -3.04452 0.238787 0.243612
9.75 -55.3168 -58.8813 -2.03432e-06 -1.02441e-06 -0.00205677 -0.00137129 -2.75126 -3.03782 0.238778 0.243602
9.8 -55.2336 -58.7803 -1.91246e-06 -9.42828e-07 -0.00197408 -0.00131594 -2.74586 -3.03115 0.238768 0.243592
9.85 -55.1506 -58.6798 -1.79551e-06 -8.64549e-07 -0.00189471 -0.00126282 -2.74048 -3.02451 0.238758 0.243582
9.9 -55.068 -58.5797 -1.68327e-06 -7.89437e-07 -0.00181854 -0.00121186 -2.73512 -3.01791 0.238748 0.243572
9.95 -54.9857 -58.4801 -1.57554e-06 -7.17364e-07 -0.00174544 -0.00116295 -2.72979 -3.01134 0.238739 0.243562
10 -54.9037 -58.3811 -1.47216e-06 -6.48208e-07 -0.00167528 -0.00111603 -2.72447 -3.0048 0.238729 0.243553
10.05 -54.8219 -58.2824 -1.37293e-06 -5.81848e-07 -0.00160795 -0.001071 -2.71916 -2.99829 0.238719 0.243543
10.1 -54.7404 -58.1843 -1.2777e-06 -5.18173e-07 -0.00154332 -0.00102779 -2.71388 -2.99181 0.238709 0.243533
10.15 -54.6592 -58.0867 -1.1863e-06 -4.57074e-07 -0.0014813 -0.000986331 -2.70861 -2.98536 0.2387 0.243523
10.2 -54.5781 -57.9895 -1.09858e-06 -3.98445e-07 -0.00142176 -0.000946549 -2.70335 -2.97895 0.23869 0.243513
10.25 -54.4973 -57.8928 -1.01439e-06 -3.42186e-07 -0.00136463 -0.000908374 -2.69811 -2.97257 0.23868 0.243504
10.3 -54.4167 -57.7966 -9.33584e-07 -2.88203e-07 -0.00130979 -0.000871743 -2.69288 -2.96622 0.23867 0.243494
10.35 -54.3362 -57.7008 -8.56028e-07 -2.36402e-07 -0.00125716 -0.000836593 -2.68767 -2.95989 0.238661 0.243484
10.4 -54.256 -57.6056 -7.8159e-07 -1.86695e-07 -0.00120664 -0.000802864 -2.68246 -2.9536 0.238651 0.243474
10.45 -54.1758 -57.5107 -7.10145e-07 -1.38996e-07 -0.00115816 -0.000770498 -2.67726 -2.94734 0.238641 0.243464
10.5 -54.0958 -57.4164 -6.41572e-07 -9.32257e-08 -0.00111162 -0.000739439 -2.67208 -2.94112 0.238632 0.243455
10.55 -54.0159 -57.3225 -5.75755e-07 -4.93046e-08 -0.00106695 -0.000709636 -2.6669 -2.93492 0.238622 0.243445
10.6 -53.9361 -57.229 -5.12583e-07 -7.15804e-09 -0.00102408 -0.000681037 -2.66172 -2.92875 0.238612 0.243435
