0 60 -10 0.5 0.5 0.1 0.1 0.3 0.3
9.4 -52.4109 -56.7883 1.08987e+08 1.88323e+08 5.54513 6.03223 0.515858 0.506325
9.45 -52.2871 -56.6697 1.0912e+08 1.88402e+08 5.53125 6.02285 0.516148 0.50688
9.5 -52.162 -56.5514 1.09254e+08 1.88482e+08 5.51711 6.01338 0.516432 0.507426
9.55 -52.0355 -56.4336 1.09391e+08 1.88564e+08 5.50269 6.00382 0.51671 0.507963
9.6 -51.9074 -56.3161 1.09529e+08 1.88647e+08 5.48796 5.99418 0.516981 0.508491
9.65 -51.7776 -56.199 1.09669e+08 1.88731e+08 5.47291 5.98445 0.517246 0.509011
9.7 -51.6459 -56.0822 1.09811e+08 1.88817e+08 5.45752 5.97463 0.517504 0.509523
9.75 -51.5121 -55.9657 1.09955e+08 1.88903e+08 5.44176 5.96473 0.517757 0.510026
9.8 -51.3761 -55.8495 1.10101e+08 1.88991e+08 5.42561 5.95474 0.518003 0.510521
9.85 -51.2376 -55.7336 1.10248e+08 1.89081e+08 5.40903 5.94467 0.518244 0.511008
9.9 -51.0964 -55.6179 1.10399e+08 1.89171e+08 5.39201 5.93451 0.518478 0.511488
9.95 -50.9522 -55.5025 1.10551e+08 1.89263e+08 5.37449 5.92426 0.518706 0.511959
10 -50.8048 -55.3872 1.10705e+08 1.89356e+08 5.35644 5.91392 0.518929 0.512423
10.05 -50.6538 -55.2721 1.10862e+08 1.89451e+08 5.33783 5.90348 0.519145 0.51288
10.1 -50.4989 -55.1572 1.11021e+08 1.89546e+08 5.31859 5.89296 0.519356 0.51333
10.15 -50.3397 -55.0423 1.11182e+08 1.89643e+08 5.29869 5.88234 0.51956 0.513772
10.2 -50.1758 -54.9275 1.11346e+08 1.89742e+08 5.27805 5.87162 0.519759 0.514207
10.25 -50.0067 -54.8127 1.11513e+08 1.89842e+08 5.25662 5.8608 0.519952 0.514635
10.3 -49.8318 -54.698 1.11682e+08 1.89943e+08 5.23432 5.84987 0.520139 0.515057
10.35 -49.6507 -54.5831 1.11854e+08 1.90045e+08 5.21107 5.83884 0.520321 0.515471
10.4 -49.4624 -54.4682 1.12029e+08 1.90149e+08 5.18677 5.8277 0.520496 0.51588
10.45 -49.2664 -54.3532 1.12208e+08 1.90254e+08 5.16131 5.81644 0.520665 0.516281
10.5 -49.0618 -54.2379 1.12389e+08 1.90361e+08 5.13458 5.80505 0.520829 0.516677
10.55 -48.8474 -54.1225 1.12574e+08 1.90469e+08 5.10643 5.79354 0.520986 0.517066
10.6 -48.6223 -54.0067 1.12762e+08 1.90579e+08 5.0767 5.7819 0.521138 0.517449
10.65 -48.385 -53.8907 1.12955e+08 1.9069e+08 5.04522 5.77012 0.521283 0.517826
10.7 -48.1341 -53.7742 1.13151e+08 1.90803e+08 5.01176 5.7582 0.521422 0.518197
10.75 -47.8678 -53.6572 1.13351e+08 1.90917e+08 4.9761 5.74612 0.521555 0.518562
10.8 -47.5841 -53.5397 1.13557e+08 1.91032e+08 4.93792 5.73388 0.521682 0.518921
10.85 -47.2804 -53.4216 1.13767e+08 1.9115e+08 4.89691 5.72148 0.521802 0.519274
10.9 -46.9541 -53.3028 1.13982e+08 1.91268e+08 4.85266 5.70889 0.521915 0.519622
10.95 -46.6016 -53.1833 1.14204e+08 1.91389e+08 4.80471 5.69611 0.522021 0.519964
11 -46.2189 -53.0628 1.14431e+08 1.9151e+08 4.75247 5.68314 0.52212 0.520301
11.05 -45.8013 -52.9415 1.14666e+08 1.91634e+08 4.69529 5.66995 0.522212 0.520633
11.1 -45.3427 -52.819 1.14909e+08 1.91759e+08 4.63233 5.65654 0.522296 0.520959
11.15 -44.836 -52.6954 1.1516e+08 1.91886e+08 4.56259 5.64289 0.522372 0.52128
11.2 -44.2722 -52.5706 1.1542e+08 1.92015e+08 4.48482 5.62898 0.522439 0.521596
11.25 -43.6404 -52.4443 1.15692e+08 1.92145e+08 4.3975 5.6148 0.522497 0.521906
11.3 -42.9266 -52.3164 1.15975e+08 1.92277e+08 4.29869 5.60033 0.522546 0.522212
11.35 -42.1133 -52.1869 1.16273e+08 1.92411e+08 4.18593 5.58555 0.522584 0.522513
11.4 -41.1779 -52.0555 1.16588e+08 1.92547e+08 4.05609 5.57044 0.522611 0.522809
11.45 -40.0913 -51.922 1.16922e+08 1.92684e+08 3.90512 5.55497 0.522626 0.523099
11.5 -38.8153 -51.7863 1.17279e+08 1.92824e+08 3.72771 5.53911 0.522627 0.523386
11.55 -37.2998 -51.6482 1.17665e+08 1.92966e+08 3.51688 5.52285 0.522612 0.523667
11.6 -35.4779 -51.5073 1.18084e+08 1.93109e+08 3.26333 5.50614 0.522581 0.523944
11.65 -33.2606 -51.3636 1.18547e+08 1.93255e+08 2.95472 5.48895 0.52253 0.524216
11.7 -30.5301 -51.2166 1.19063e+08 1.93403e+08 2.57468 5.47124 0.522455 0.524483
11.75 -27.1332 -51.066 1.19649e+08 1.93553e+08 2.10195 5.45297 0.522353 0.524746
11.8 -22.8809 -50.9116 1.20324e+08 1.93705e+08 1.51035 5.43408 0.522218 0.525005
11.85 -17.5658 -50.7528 1.21117e+08 1.9386e+08 0.771187 5.41454 0.522042 0.525258
11.9 -11.0243 -50.5894 1.2206e+08 1.94017e+08 -0.138045 5.39426 0.521815 0.525508
11.95 -3.2802 -50.4208 1.2319e+08 1.94176e+08 -1.21362 5.3732 0.521523 0.525753
12 5.23275 -50.2465 1.2453e+08 1.94339e+08 -2.3951 5.35127 0.521149 0.525994
12.05 13.5452 -50.0658 1.26073e+08 1.94504e+08 -3.5488 5.32838 0.520671 0.52623
12.1 20.442 -49.8781 1.27774e+08 1.94671e+08 -4.50707 5.30444 0.520067 0.526462
12.15 25.118 -49.6826 1.29579e+08 1.94842e+08 -5.15445 5.27935 0.51932 0.52669
12.2 27.541 -49.4784 1.31466e+08 1.95016e+08 -5.48062 5.25297 0.518418 0.526913
12.25 28.1961 -49.2646 1.33451e+08 1.95193e+08 -5.55392 5.22516 0.517355 0.527132
12.3 27.6493 -49.0398 1.35563e+08 1.95374e+08 -5.45884 5.19577 0.516123 0.527346
12.35 26.3298 -48.8029 1.37828e+08 1.95559e+08 -5.25857 5.16459 0.514713 0.527557
12.4 24.5137 -48.5523 1.40267e+08 1.95747e+08 -4.99182 5.13142 0.513108 0.527763
12.45 22.3713 -48.2861 1.42892e+08 1.95939e+08 -4.68162 5.096 0.511291 0.527964
12.5 20.0114 -48.0023 1.45711e+08 1.96136e+08 -4.34255 5.05803 0.50924 0.528161
12.55 17.507 -47.6983 1.48728e+08 1.96338e+08 -3.98472 5.01715 0.506931 0.528354
12.6 14.9103 -47.3713 1.51941e+08 1.96545e+08 -3.61555 4.97296 0.504338 0.528542
12.65 12.2596 -47.0178 1.55347e+08 1.96758e+08 -3.24076 4.92497 0.501438 0.528726
12.7 9.584 -46.6336 1.58939e+08 1.96977e+08 -2.86481 4.87257 0.498205 0.528905
12.75 6.90512 -46.2135 1.62706e+08 1.97202e+08 -2.49125 4.81506 0.494617 0.529079
12.8 4.23935 -45.7515 1.66634e+08 1.97436e+08 -2.12291 4.75156 0.490654 0.529248
12.85 1.59879 -45.2401 1.70704e+08 1.97677e+08 -1.76205 4.681 0.486299 0.529412
12.9 -1.00774 -44.6697 1.74894e+08 1.97928e+08 -1.41053 4.60206 0.481543 0.529571
12.95 -3.57397 -44.0288 1.79174e+08 1.9819e+08 -1.06984 4.51307 0.476385 0.529725
13 -6.0956 -43.3025 1.83511e+08 1.98463e+08 -0.741178 4.41195 0.470833 0.529873
13.05 -8.56987 -42.472 1.87862e+08 1.98751e+08 -0.425511 4.29602 0.464906 0.530014
13.1 -10.9953 -41.5127 1.92178e+08 1.99056e+08 -0.123542 4.16182 0.458639 0.53015
13.15 -13.3716 -40.3929 1.96405e+08 1.99379e+08 0.164297 4.00484 0.452081 0.530278
13.2 -15.6997 -39.0703 2.00481e+08 1.99726e+08 0.437894 3.81911 0.4453 0.530399
13.25 -17.9824 -37.4885 2.04346e+08 2.00101e+08 0.697525 3.59666 0.438376 0.530512
13.3 -20.2243 -35.5718 2.07943e+08 2.00511e+08 0.94393 3.32674 0.431407 0.530616
13.35 -22.4326 -33.2172 2.11223e+08 2.00965e+08 1.17836 2.9948 0.424499 0.530709
13.4 -24.6175 -30.2863 2.14154e+08 2.01475e+08 1.40261 2.58124 0.417762 0.530791
13.45 -26.7919 -26.5958 2.16725e+08 2.02057e+08 1.61894 2.06014 0.411304 0.530858
